id,set
262735,train
262746,train
26274,train
262755,train
262770,train
262806,train
262818,train
262824,train
262836,train
262837,train
26283,train
262858,train
262859,train
262860,train
262872,train
26288,train
262890,train
262893,train
262910,train
262920,train
262924,train
262946,train
262965,train
262994,train
262,train
263003,train
263021,train
263038,train
26303,train
263052,train
263053,train
263055,train
263056,train
263063,train
26306,train
263070,train
263071,train
263076,train
263077,train
263078,train
263105,train
263107,train
263109,train
263111,train
263120,train
263129,train
263132,train
263171,train
263179,train
263208,train
263215,train
263226,train
263258,train
263259,train
263261,train
263267,train
263276,train
263285,train
263298,train
263301,train
263313,train
263345,train
263355,train
263367,train
263372,train
263389,train
263400,train
263420,train
263431,train
263463,train
263465,train
263466,train
263481,train
263484,train
263492,train
263496,train
263512,train
263528,train
263533,train
263559,train
263582,train
263596,train
263607,train
263643,train
263644,train
263651,train
263657,train
263658,train
263674,train
263680,train
263683,train
263691,train
263692,train
26369,train
263709,train
263712,train
263717,train
263727,train
263733,train
263740,train
263754,train
263770,train
263772,train
263796,train
263798,train
263823,train
263833,train
263840,train
263861,train
263867,train
263868,train
263871,train
263874,train
263885,train
263895,train
263897,train
263906,train
263907,train
263910,train
263920,train
263928,train
263932,train
263940,train
263949,train
263950,train
263954,train
263955,train
263959,train
263964,train
263968,train
263991,train
264016,train
264030,train
26405,train
264063,train
264081,train
264092,train
264099,train
264128,train
264136,train
26413,train
264144,train
264163,train
264169,train
264172,train
264177,train
264179,train
264185,train
264194,train
264208,train
264212,train
264234,train
264238,train
264240,train
264254,train
264266,train
264273,train
264275,train
264280,train
264289,train
264314,train
264317,train
264336,train
264340,train
26436,train
264374,train
264380,train
264385,train
264387,train
264403,train
264404,train
264405,train
264406,train
264408,train
264417,train
264425,train
264458,train
264474,train
264530,train
264557,train
264564,train
264581,train
264584,train
264612,train
264621,train
264647,train
264662,train
264682,train
264690,train
264703,train
264706,train
264716,train
264717,train
264737,train
264746,train
264748,train
264771,train
264775,train
264782,train
264785,train
264786,train
264789,train
264792,train
264806,train
264819,train
264832,train
264835,train
264843,train
264844,train
264850,train
264854,train
264855,train
264870,train
264872,train
264873,train
264876,train
264897,train
264963,train
264977,train
264984,train
265001,train
265002,train
265006,train
265019,train
265057,train
265066,train
265081,train
265085,train
26509,train
265105,train
265132,train
265143,train
265147,train
26515,train
265162,train
265172,train
265173,train
265175,train
265177,train
265183,train
265204,train
265210,train
265215,train
265218,train
265223,train
265243,train
265244,train
265249,train
265254,train
265258,train
265262,train
265271,train
265276,train
265282,train
265289,train
265292,train
265297,train
265298,train
265304,train
265319,train
265326,train
265331,train
265334,train
265346,train
265347,train
265360,train
265375,train
265388,train
265394,train
265425,train
265430,train
265434,train
265460,train
265462,train
265469,train
265475,train
265479,train
265484,train
265485,train
265494,train
265564,train
265575,train
265583,train
265596,train
265607,train
265609,train
265697,train
265702,train
265707,train
265716,train
265718,train
26571,train
265726,train
265741,train
265744,train
265749,train
265765,train
265768,train
265769,train
265774,train
265779,train
265783,train
265814,train
265816,train
265827,train
265832,train
265834,train
26583,train
265842,train
265883,train
265918,train
26591,train
265941,train
265942,train
265956,train
265958,train
265962,train
265980,train
265982,train
265989,train
265996,train
266002,train
266012,train
266021,train
266035,train
266053,train
266055,train
266056,train
266073,train
266090,train
266092,train
266093,train
266098,train
266131,train
266133,train
266137,train
266141,train
266168,train
266170,train
266198,train
266206,train
266216,train
266235,train
266236,train
266242,train
266247,train
26624,train
266253,train
266260,train
266275,train
266276,train
2662,train
266304,train
266311,train
266312,train
266314,train
266323,train
266324,train
266327,train
266329,train
266341,train
266360,train
266401,train
266411,train
266439,train
266440,train
266442,train
266446,train
266458,train
266484,train
266485,train
266513,train
266528,train
266534,train
266561,train
266571,train
266573,train
266587,train
266596,train
266618,train
266630,train
266631,train
266639,train
266649,train
266660,train
266662,train
266667,train
266669,train
266670,train
266673,train
266698,train
266727,train
266728,train
266741,train
266744,train
266749,train
266751,train
266755,train
266758,train
266761,train
266772,train
266779,train
266786,train
266788,train
266797,train
266798,train
266869,train
266920,train
266937,train
266946,train
266948,train
266953,train
266965,train
266971,train
266987,train
266998,train
267000,train
267003,train
267017,train
267023,train
26702,train
267046,train
267057,train
267068,train
267075,train
267107,train
267131,train
267135,train
267136,train
267157,train
267180,train
267184,train
267191,train
267193,train
267205,train
267210,train
267224,train
267229,train
267231,train
267248,train
267300,train
267309,train
267327,train
267332,train
267370,train
267397,train
267416,train
267426,train
267430,train
267434,train
267463,train
267464,train
267471,train
267486,train
267507,train
267509,train
267513,train
267519,train
267534,train
267549,train
26756,train
267600,train
267616,train
267620,train
267626,train
267636,train
267643,train
267645,train
267661,train
267673,train
267679,train
267680,train
267687,train
267692,train
267706,train
267715,train
267725,train
267728,train
267736,train
267840,train
267845,train
267851,train
267876,train
267885,train
267900,train
267928,train
267935,train
267940,train
267941,train
267954,train
267958,train
267959,train
267972,train
267979,train
267980,train
267987,train
267995,train
268003,train
268005,train
26800,train
268024,train
268031,train
268034,train
268041,train
268046,train
268050,train
268065,train
268067,train
268075,train
268079,train
268080,train
268082,train
268093,train
268100,train
268106,train
268110,train
268114,train
268115,train
268123,train
268126,train
268129,train
268132,train
268136,train
268143,train
268150,train
268174,train
268177,train
268184,train
268202,train
268213,train
268220,train
268241,train
268258,train
268285,train
268308,train
268311,train
268313,train
268318,train
268334,train
268336,train
268338,train
268382,train
268395,train
268396,train
268406,train
268430,train
268431,train
268449,train
268456,train
268477,train
268478,train
268481,train
268484,train
268491,train
268523,train
268526,train
268543,train
268558,train
268580,train
268590,train
268594,train
268595,train
268596,train
268599,train
268607,train
268608,train
268626,train
268632,train
268634,train
268663,train
268664,train
268711,train
268752,train
268771,train
268774,train
268775,train
268794,train
268807,train
268817,train
268827,train
268840,train
268853,train
268858,train
268860,train
268867,train
268898,train
268907,train
268929,train
268937,train
268971,train
268973,train
268989,train
268994,train
268997,train
269004,train
269034,train
269038,train
269043,train
269046,train
269050,train
269059,train
269072,train
269090,train
269095,train
269096,train
269109,train
269121,train
269160,train
269186,train
269204,train
269225,train
269232,train
269235,train
269236,train
269254,train
269256,train
269258,train
269266,train
26927,train
269283,train
269287,train
26929,train
269300,train
269322,train
269334,train
269344,train
26934,train
269378,train
269379,train
269383,train
269385,train
269434,train
26944,train
269461,train
269466,train
269471,train
269474,train
269475,train
269479,train
26947,train
269496,train
269510,train
269513,train
269521,train
269526,train
269538,train
269542,train
269565,train
269569,train
269571,train
269572,train
26961,train
269638,train
269649,train
269662,train
269667,train
269681,train
269708,train
269737,train
269743,train
269762,train
269782,train
269789,train
269804,train
269809,train
269822,train
269841,train
269857,train
269887,train
269909,train
269917,train
269932,train
269947,train
269948,train
269958,train
